,city,station,category,avg,std,skew,n,min,max99,True_max,median,mode,AAOMM,AAO80,95Q,ACDO80,ACDOMM,Urange,Delta,RHavgOverall
59,"Pine Bluff, AK",PBG LCD,WBTmax,76.9179347826087,3.550919059857565,-0.933464969310812,1840,62.0,83.425,85.0,78.0,79.0,1.3428571428571427,2.9714285714285715,82.0,2.649642857142857,1.6833333333333331,8.082065217391303,6.5070652173913,72.1291664081982
60,"Pine Springs, TX",PSG LCD,WBTmax,64.15238095238095,3.3624847739246766,-0.6322624782767542,1575,48.0,71.9375,79.0,65.0,65.0,0.0,0.0,69.0,0.0,0.0,14.847619047619048,7.785119047619048,45.4038705014111
61,"Pittsburgh, PA",PAA LCD,WBTmax,68.45772946859903,5.141655278145019,-0.4789571190878335,1656,50.0,78.5,81.0,69.0,70.0,0.0,0.0142857142857142,76.0,0.0,0.0,12.542270531400971,10.042270531400971,70.44550286696732
62,"Portland, OR",PIA LCD,WBTmax,63.05112092391305,4.706097394205412,-0.035638141731615,5888,49.0,73.85436893203884,78.0,63.0,65.0,0.0,0.0,71.0,0.0,0.0,14.948879076086952,10.803248008125792,74.65783678907195
63,"Rapid City, SD",RCA LCD,WBTmax,64.5576416337286,5.436600476505409,-0.6011501543866493,6072,36.0,75.83783783783784,79.0,65.0,66.0,0.0,0.0,72.0,0.0,0.0,14.442358366271408,11.280196204109243,62.96657114977492
64,"Redding, CA",RAS LCD,WBTmax,66.21564406171511,4.185653814391757,-0.3674770196602701,2787,51.0,75.80952380952381,78.0,66.0,67.0,0.0,0.0,73.0,0.0,0.0,11.78435593828489,9.5938797478087,57.43249683069487
65,"Rock Springs, WY",RSA LCD,WBTmax,54.19350127783863,4.158130474239346,-0.6932059175546004,5478,34.0,62.932038834951456,69.0,55.0,55.0,0.0,0.0,60.0,0.0,0.0,14.806498722161372,8.738537557112828,55.68435372959353
66,"Sacramento, CA",SAA LCD,WBTmax,67.02663972074224,4.076053062571,-0.3752889047931498,5443,51.0,77.35714285714286,83.0,67.0,67.0,0.0428571428571428,0.0571428571428571,73.0,0.0333333333333333,0.0,15.97336027925776,10.330503136400624,67.64918987863683
67,"Salt Lake City, UT",SLC LCD,WBTmax,61.82797202797203,4.350004957350818,-0.728769658195262,6435,42.0,70.60215053763442,74.0,62.0,63.0,0.0,0.0,68.0,0.0,0.0,12.17202797202797,8.774178509662384,55.454125291854766
68,"San Antonio, TX",SAK LCD,WBTmax,76.13999472712892,2.463798678516804,-0.777698789547893,3793,61.0,82.58490566037736,86.0,76.0,77.0,0.65,1.2,80.0,0.2075471698113207,0.0600343053173241,9.860005272871078,6.444910933248437,69.33697998035609
69,"San Diego, CA",SDI LCD,WBTmax,65.6971911024517,3.585711152511281,0.0132304565164998,6159,54.0,74.5632183908046,77.0,66.0,67.0,0.0,0.0,71.0,0.0,0.0,11.302808897548305,8.866027288352896,70.32655746005702
70,"San Jose, CA",SJS LCD,WBTmax,65.00072463768116,3.2207433739274127,-0.300881420642183,1380,54.0,73.3,75.0,65.0,66.0,0.0,0.0,70.0,0.0,0.0,9.99927536231884,8.299275362318838,66.57661999715768
71,"Scottsbluff, NE",SBA LCD,WBTmax,65.01031613976706,4.984858277471715,-0.7988682481298967,6010,39.0,75.7560975609756,87.0,66.0,67.0,0.025,0.025,72.0,0.0757575757575757,0.0757575757575757,21.989683860232944,10.745781421208548,61.84062730982051
72,"Seattle, WA",STA LCD,WBTmax,60.640330953926025,4.336128908063235,-0.0043777961788129,6164,46.0,71.01123595505618,83.0,61.0,60.0,0.0142857142857142,0.0142857142857142,68.0,0.0,0.0,22.35966904607397,10.370905001130154,75.7078059841263
73,"Shreveport, LA",SAS LCD,WBTmax,76.85236859182349,3.005879362647526,-1.361340024297634,6164,62.0,82.27272727272727,84.0,77.0,78.0,0.8857142857142857,4.042857142857143,80.0,0.8929637526652452,0.2039800995024875,7.147631408176508,5.420358680903775,72.27359802420592
74,"Sioux City, IA",SCA LCD,WBTmax,70.81456846203764,5.936761863706866,-0.4249432538383558,6164,47.0,82.64935064935065,85.0,71.0,73.0,0.925,2.0125,80.0,0.8208955223880597,0.4104477611940298,14.18543153796236,11.83478218731301,71.3982448489644
75,"Spokane, WA",SIA LCD,WBTmax,58.863801054018445,4.685187523080415,-0.2823399340396134,6072,43.0,68.82882882882883,77.0,59.0,60.0,0.0,0.0,66.0,0.0,0.0,18.136198945981555,9.965027774810387,66.65985299867073
76,"St Louis, MO",SLA LCD,WBTmax,72.90736534717716,5.176697801874619,-0.6512822419948513,6164,53.0,82.43076923076923,85.0,74.0,76.0,0.9285714285714286,2.642857142857143,80.0,0.8980099502487563,0.2462686567164179,12.092634652822838,9.523403883592067,68.73989704170232
77,"Tampa, FL",TIA LCD,WBTmax,78.27920181700195,1.980210893768496,-0.9044311794746818,6164,64.0,82.35403726708074,85.0,78.0,79.0,2.2142857142857144,7.828571428571428,81.0,1.977280265339967,0.6492537313432836,6.7207981829980525,4.074835450078794,74.09578560852457
78,"Utica, NY",UOA LCD,WBTmax,68.77173913043478,5.955639017423748,-0.4511733128165025,184,48.0,80.0,80.0,69.0,73.0,0.0,0.0,77.0,0.0,0.0,11.22826086956522,11.22826086956522,74.31537712290978
79,"Washington, DC",WRA LCD,WBTmax,72.6503979576513,5.166489666553842,-0.6069911378285517,6659,50.0,82.73033707865169,88.0,74.0,74.0,1.1,2.35,80.0,0.7601351351351351,0.2972972972972973,15.349602042348709,10.079939121000391,66.28455007984752
80,"Wausau, WI",WAS LCD,WBTmax,65.87095875139353,5.843920649429369,-0.2263288428736068,3588,47.0,78.77272727272727,81.0,66.0,65.0,0.0,0.0285714285714285,75.0,0.0512820512820512,0.0,15.12904124860647,12.901768521333736,73.24777277192507
81,"Wichita, KS",WMC LCD,WBTmax,72.6689082278481,4.588695011580024,-0.9105349607933664,2528,51.0,81.5,83.0,74.0,75.0,0.2333333333333333,0.5,79.0,0.2972972972972973,0.2162162162162162,10.331091772151892,8.831091772151893,68.27239304687
82,"Winnemucca, NV",WAS LCD,WBTmax,58.36878856771679,4.611427288523155,-0.4235327559360123,6158,37.0,69.71764705882353,78.0,59.0,59.0,0.0,0.0,65.0,0.0,0.0,19.63121143228321,11.34885849110674,50.03093125705812
83,"Winslow, AZ",WAS LCD,WBTmax,61.809872411629364,4.431216252674798,-0.6919362037374343,4781,36.0,69.62765957446808,72.0,63.0,65.0,0.0,0.0,67.0,0.0,0.0,10.190127588370636,7.817787162838719,43.35920991972777
